customer_id,Segment,Action,Coupon,Priority,Est_ROI
C029080,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029081,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029082,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029083,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029084,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029085,Standard,No Action,None,Low,Low
C029086,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029087,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029088,Standard,No Action,None,Low,Low
C029089,Standard,No Action,None,Low,Low
C029090,Standard,No Action,None,Low,Low
C029091,Standard,No Action,None,Low,Low
C029092,Standard,No Action,None,Low,Low
C029093,Standard,No Action,None,Low,Low
C029094,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029095,Standard,No Action,None,Low,Low
C029096,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029097,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029098,Standard,No Action,None,Low,Low
C029099,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029100,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029101,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029102,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029103,Standard,No Action,None,Low,Low
C029104,Standard,No Action,None,Low,Low
C029105,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029106,Standard,No Action,None,Low,Low
C029107,Standard,No Action,None,Low,Low
C029108,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029109,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029110,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029111,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029112,Standard,No Action,None,Low,Low
C029113,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029114,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029115,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029116,Standard,No Action,None,Low,Low
C029117,Standard,No Action,None,Low,Low
C029118,Standard,No Action,None,Low,Low
C029119,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029120,Standard,No Action,None,Low,Low
C029121,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029122,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029123,Standard,No Action,None,Low,Low
C029124,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029125,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029126,Standard,No Action,None,Low,Low
C029127,Standard,No Action,None,Low,Low
C029128,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029129,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029130,Standard,No Action,None,Low,Low
C029131,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029132,Standard,No Action,None,Low,Low
C029133,Standard,No Action,None,Low,Low
C029134,Standard,No Action,None,Low,Low
C029135,Standard,No Action,None,Low,Low
C029136,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029137,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029138,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029139,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029140,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029141,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029142,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029143,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029144,Standard,No Action,None,Low,Low
C029145,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029146,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029147,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029148,Standard,No Action,None,Low,Low
C029149,Standard,No Action,None,Low,Low
C029150,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029151,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029152,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029153,Standard,No Action,None,Low,Low
C029154,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029155,Champions,Early Access to Flash Sale,None,Medium,Low
C029156,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029157,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029158,Standard,No Action,None,Low,Low
C029159,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029160,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029161,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029162,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029163,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029164,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029165,Standard,No Action,None,Low,Low
C029166,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029167,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029168,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029169,Standard,No Action,None,Low,Low
C029170,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029171,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029172,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029173,Standard,No Action,None,Low,Low
C029174,Standard,No Action,None,Low,Low
C029175,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029176,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029177,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029178,Standard,No Action,None,Low,Low
C029179,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029180,Standard,No Action,None,Low,Low
C029181,Standard,No Action,None,Low,Low
C029182,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029183,Standard,No Action,None,Low,Low
C029184,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029185,Standard,No Action,None,Low,Low
C029186,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029187,Standard,No Action,None,Low,Low
C029188,Champions,Early Access to Flash Sale,None,Medium,Low
C029189,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029190,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029191,Standard,No Action,None,Low,Low
C029192,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029193,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029194,Standard,No Action,None,Low,Low
C029195,Standard,No Action,None,Low,Low
C029196,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029197,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029198,Standard,No Action,None,Low,Low
C029199,Standard,No Action,None,Low,Low
C029200,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029201,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029202,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029203,Standard,No Action,None,Low,Low
C029204,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029205,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029206,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029207,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029208,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029209,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029210,Standard,No Action,None,Low,Low
C029211,Standard,No Action,None,Low,Low
C029212,Standard,No Action,None,Low,Low
C029213,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029214,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029215,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029216,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029217,Standard,No Action,None,Low,Low
C029218,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029219,Standard,No Action,None,Low,Low
C029220,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029221,Standard,No Action,None,Low,Low
C029222,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029223,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029224,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029225,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029226,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029227,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029228,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029229,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029230,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029231,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029232,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029233,Champions,Early Access to Flash Sale,None,Medium,Low
C029234,Standard,No Action,None,Low,Low
C029235,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029236,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029237,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029238,Standard,No Action,None,Low,Low
C029239,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029240,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029241,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029242,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029243,Standard,No Action,None,Low,Low
C029244,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029245,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029246,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029247,Standard,No Action,None,Low,Low
C029248,Standard,No Action,None,Low,Low
C029249,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029250,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029251,Champions,Early Access to Flash Sale,None,Medium,Low
C029252,Standard,No Action,None,Low,Low
C029253,Standard,No Action,None,Low,Low
C029254,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029255,Standard,No Action,None,Low,Low
C029256,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029257,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029258,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029259,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029260,Standard,No Action,None,Low,Low
C029261,Standard,No Action,None,Low,Low
C029262,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029263,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029264,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029265,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029266,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029267,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029268,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029269,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029270,Standard,No Action,None,Low,Low
C029271,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029273,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029274,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029275,Standard,No Action,None,Low,Low
C029276,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029277,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029278,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029279,Standard,No Action,None,Low,Low
C029280,Standard,No Action,None,Low,Low
C029282,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029283,Standard,No Action,None,Low,Low
C029284,Standard,No Action,None,Low,Low
C029285,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029286,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029287,Standard,No Action,None,Low,Low
C029288,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029289,Standard,No Action,None,Low,Low
C029290,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029291,Standard,No Action,None,Low,Low
C029292,Standard,No Action,None,Low,Low
C029293,Standard,No Action,None,Low,Low
C029294,Champions,Early Access to Flash Sale,None,Medium,Low
C029295,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029296,Standard,No Action,None,Low,Low
C029297,Standard,No Action,None,Low,Low
C029298,Standard,No Action,None,Low,Low
C029299,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029300,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029301,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029302,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029303,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029304,Champions,Early Access to Flash Sale,None,Medium,Low
C029305,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029306,Standard,No Action,None,Low,Low
C029307,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029308,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029309,Standard,No Action,None,Low,Low
C029310,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029311,Standard,No Action,None,Low,Low
C029312,Standard,No Action,None,Low,Low
C029313,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029314,Standard,No Action,None,Low,Low
C029315,Standard,No Action,None,Low,Low
C029316,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029317,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029318,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029319,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029320,Standard,No Action,None,Low,Low
C029321,Standard,No Action,None,Low,Low
C029322,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029323,Standard,No Action,None,Low,Low
C029324,Standard,No Action,None,Low,Low
C029325,Standard,No Action,None,Low,Low
C029326,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029327,Standard,No Action,None,Low,Low
C029328,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029329,Standard,No Action,None,Low,Low
C029330,Standard,No Action,None,Low,Low
C029331,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029332,Standard,No Action,None,Low,Low
C029333,Standard,No Action,None,Low,Low
C029334,Standard,No Action,None,Low,Low
C029335,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029336,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029337,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029338,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029339,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029340,Standard,No Action,None,Low,Low
C029341,Standard,No Action,None,Low,Low
C029342,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029343,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029344,Standard,No Action,None,Low,Low
C029345,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029346,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029347,Standard,No Action,None,Low,Low
C029348,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029349,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029350,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029351,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029352,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029353,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029354,Standard,No Action,None,Low,Low
C029355,Standard,No Action,None,Low,Low
C029356,Standard,No Action,None,Low,Low
C029357,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029358,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029359,Champions,Early Access to Flash Sale,None,Medium,Low
C029360,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029361,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029362,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029363,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029364,Standard,No Action,None,Low,Low
C029365,Standard,No Action,None,Low,Low
C029366,Standard,No Action,None,Low,Low
C029367,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029368,Standard,No Action,None,Low,Low
C029369,Champions,Early Access to Flash Sale,None,Medium,Low
C029370,Standard,No Action,None,Low,Low
C029371,Standard,No Action,None,Low,Low
C029372,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029373,Standard,No Action,None,Low,Low
C029374,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029376,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029377,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029378,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029379,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029380,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029381,Standard,No Action,None,Low,Low
C029382,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029383,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029384,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029385,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029386,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029387,Standard,No Action,None,Low,Low
C029388,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029389,Standard,No Action,None,Low,Low
C029390,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029391,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029392,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029394,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029395,Standard,No Action,None,Low,Low
C029396,Standard,No Action,None,Low,Low
C029397,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029398,Standard,No Action,None,Low,Low
C029399,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029400,At Risk,Win-back 20% Discount,COMEBACK20,Critical,High
C029401,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029402,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029403,Standard,No Action,None,Low,Low
C029404,Standard,No Action,None,Low,Low
C029405,Standard,No Action,None,Low,Low
C029406,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029407,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029408,Standard,No Action,None,Low,Low
C029409,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029410,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029411,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029412,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029413,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029414,Standard,No Action,None,Low,Low
C029415,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029416,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029417,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029418,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029419,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
C029420,At Risk,Standard 10% Coupon,MISSYOU10,Medium,Low
C029421,Standard,No Action,None,Low,Low
C029422,Loyal Customers,Free Shipping Voucher,SHIPFREE,High,High
