customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
C026575,16,8,95133.82,4,5,4,454,Loyal Customers
C026576,97,3,19312.260000000002,1,2,1,121,At Risk
C026577,119,5,67854.4,1,3,3,133,At Risk
C026578,15,7,130639.86,4,4,5,445,Loyal Customers
C026579,27,7,106876.06,2,4,4,244,Standard
C026580,20,7,112102.93000000001,3,4,4,344,Standard
C026581,34,3,62593.380000000005,2,2,3,223,Standard
C026582,37,7,80430.07,2,4,4,244,Standard
C026583,11,3,27067.84,4,2,2,422,Loyal Customers
C026584,20,3,17363.5,3,2,1,321,Standard
C026585,154,5,62934.380000000005,1,3,3,133,At Risk
C026586,30,3,7789.0599999999995,2,2,1,221,Standard
C026588,23,7,71856.81,3,4,3,343,Standard
C026589,50,7,122526.84,2,4,5,245,Standard
C026590,64,6,71864.04,1,4,3,143,At Risk
C026591,26,7,85304.21,3,4,4,344,Standard
C026592,9,5,161322.29,5,3,5,535,Loyal Customers
C026593,21,7,60069.729999999996,3,4,3,343,Standard
C026594,75,3,26100.16,1,2,2,122,At Risk
C026595,24,5,46815.740000000005,3,3,3,333,Standard
C026596,268,2,59842.25,1,1,3,113,At Risk
C026597,30,9,97066.7,2,5,4,254,Standard
C026598,38,5,37773.06,2,3,2,232,Standard
C026599,60,6,88586.73000000001,1,4,4,144,At Risk
C026600,36,5,77699.38,2,3,4,234,Standard
C026601,20,4,33478.64,3,2,2,322,Standard
C026602,74,3,948.98,1,2,1,121,At Risk
C026603,31,8,145054.04,2,5,5,255,Standard
C026604,12,8,96296.5,4,5,4,454,Loyal Customers
C026605,1,4,33226.37,5,2,2,522,Loyal Customers
C026606,207,5,60579.18,1,3,3,133,At Risk
C026607,377,5,16918.16,1,3,1,131,At Risk
C026608,29,6,180341.75,2,4,5,245,Standard
C026609,30,10,166505.93,2,5,5,255,Standard
C026610,20,11,277567.77999999997,3,5,5,355,Standard
C026611,47,4,27932.97,2,2,2,222,Standard
C026612,80,6,54230.03,1,4,3,143,At Risk
C026613,89,8,85007.48999999999,1,5,4,154,At Risk
C026614,345,2,57491.54,1,1,3,113,At Risk
C026615,16,5,36963.229999999996,4,3,2,432,Loyal Customers
C026616,8,3,156733.9,5,2,5,525,Loyal Customers
C026617,11,6,80761.68000000001,4,4,4,444,Loyal Customers
C026618,5,8,90860.92,5,5,4,554,Loyal Customers
C026619,46,4,79317.15,2,2,4,224,Standard
C026620,12,6,75400.39,4,4,4,444,Loyal Customers
C026621,20,7,144314.92,3,4,5,345,Standard
C026622,58,9,92603.76000000001,2,5,4,254,Standard
C026623,20,7,85366.04,3,4,4,344,Standard
C026624,14,9,88801.12999999999,4,5,4,454,Loyal Customers
C026625,20,7,74441.63,3,4,3,343,Standard
C026626,5,9,135724.54,5,5,5,555,Champions
C026627,24,4,64831.43,3,2,3,323,Standard
C026628,25,8,206751.39,3,5,5,355,Standard
C026629,27,5,65207.560000000005,2,3,3,233,Standard
C026630,41,5,38981.25,2,3,2,232,Standard
C026631,2,4,101710.0,5,2,4,524,Loyal Customers
C026632,51,3,26526.760000000002,2,2,2,222,Standard
C026633,51,5,61218.62,2,3,3,233,Standard
C026634,54,4,65955.9,2,2,3,223,Standard
C026635,40,6,96764.06999999999,2,4,4,244,Standard
C026636,127,4,42476.65,1,2,2,122,At Risk
C026637,6,5,30610.36,5,3,2,532,Loyal Customers
C026638,20,7,69758.34,3,4,3,343,Standard
C026639,94,4,20661.05,1,2,1,121,At Risk
C026640,48,6,180587.59,2,4,5,245,Standard
C026641,30,5,32155.26,2,3,2,232,Standard
C026642,35,4,86912.94,2,2,4,224,Standard
C026643,26,4,76252.37,3,2,4,324,Standard
C026644,2,11,62618.34,5,5,3,553,Loyal Customers
C026645,18,6,143178.0,4,4,5,445,Loyal Customers
C026646,54,2,83389.61,2,1,4,214,Standard
C026647,6,6,102244.88,5,4,4,544,Loyal Customers
C026648,2,4,44034.119999999995,5,2,2,522,Loyal Customers
C026649,18,14,164037.49,4,5,5,455,Loyal Customers
C026650,23,9,49940.92,3,5,3,353,Standard
C026651,27,5,103332.33,2,3,4,234,Standard
C026652,20,3,30269.14,3,2,2,322,Standard
C026653,12,8,142265.1,4,5,5,455,Loyal Customers
C026654,20,8,298485.85,3,5,5,355,Standard
C026655,14,9,225518.4,4,5,5,455,Loyal Customers
C026656,13,6,70662.45,4,4,3,443,Loyal Customers
C026657,219,3,67658.67,1,2,3,123,At Risk
C026658,20,10,118932.07,3,5,5,355,Standard
C026659,20,8,188265.72,3,5,5,355,Standard
C026660,6,6,37812.61,5,4,2,542,Loyal Customers
C026661,18,7,113108.08,4,4,4,444,Loyal Customers
C026662,74,2,31121.43,1,1,2,112,At Risk
C026663,227,4,75060.01999999999,1,2,4,124,At Risk
C026664,20,10,134663.56,3,5,5,355,Standard
C026665,54,4,76644.06,2,2,4,224,Standard
C026666,37,4,53243.97,2,2,3,223,Standard
C026667,212,6,46194.329999999994,1,4,2,142,At Risk
C026668,28,6,76653.78,2,4,4,244,Standard
C026669,206,3,27776.699999999997,1,2,2,122,At Risk
C026670,18,13,136534.76,4,5,5,455,Loyal Customers
C026671,63,5,64450.58,1,3,3,133,At Risk
C026672,12,7,96291.37999999999,4,4,4,444,Loyal Customers
C026673,2,4,45342.7,5,2,2,522,Loyal Customers
C026674,15,4,64750.69,4,2,3,423,Loyal Customers
C026675,11,6,62124.17,4,4,3,443,Loyal Customers
C026676,464,3,36851.520000000004,1,2,2,122,At Risk
C026677,26,9,72355.28,3,5,3,353,Standard
C026678,13,2,107560.89000000001,4,1,4,414,Loyal Customers
C026679,15,6,134660.96000000002,4,4,5,445,Loyal Customers
C026680,11,7,81467.29,4,4,4,444,Loyal Customers
C026681,19,1,1404.82,3,1,1,311,Standard
C026682,12,6,116662.67,4,4,5,445,Loyal Customers
C026683,3,5,54584.84,5,3,3,533,Loyal Customers
C026684,21,6,27329.6,3,4,2,342,Standard
C026685,473,1,417.37,1,1,1,111,At Risk
C026686,50,6,76288.84999999999,2,4,4,244,Standard
C026687,20,4,49508.880000000005,3,2,3,323,Standard
C026688,27,5,87263.29000000001,2,3,4,234,Standard
C026689,2,5,58017.41,5,3,3,533,Loyal Customers
C026690,250,4,66116.58,1,2,3,123,At Risk
C026691,9,6,56717.54,5,4,3,543,Loyal Customers
C026692,30,7,98308.68,2,4,4,244,Standard
C026693,56,2,10959.19,2,1,1,211,Standard
C026694,14,4,6954.509999999999,4,2,1,421,Loyal Customers
C026695,131,4,88951.41,1,2,4,124,At Risk
C026696,132,2,19677.989999999998,1,1,1,111,At Risk
C026697,26,6,242462.28,3,4,5,345,Standard
C026698,51,2,5677.139999999999,2,1,1,211,Standard
C026699,22,7,99504.72,3,4,4,344,Standard
C026700,58,7,189487.09,2,4,5,245,Standard
C026701,16,6,57804.59,4,4,3,443,Loyal Customers
C026702,1,8,159038.39,5,5,5,555,Champions
C026703,20,7,139425.21,3,4,5,345,Standard
C026704,24,6,29882.42,3,4,2,342,Standard
C026705,41,2,27542.980000000003,2,1,2,212,Standard
C026706,6,6,92341.33,5,4,4,544,Loyal Customers
C026707,54,8,151172.67,2,5,5,255,Standard
C026708,105,3,23029.07,1,2,2,122,At Risk
C026709,29,2,2963.5,2,1,1,211,Standard
C026710,15,6,103380.32,4,4,4,444,Loyal Customers
C026711,14,5,34640.15,4,3,2,432,Loyal Customers
C026712,26,7,135717.78,3,4,5,345,Standard
C026713,17,8,99848.17,4,5,4,454,Loyal Customers
C026714,1,5,64032.100000000006,5,3,3,533,Loyal Customers
C026715,254,4,22470.76,1,2,2,122,At Risk
C026716,18,5,43898.09,4,3,2,432,Loyal Customers
C026717,20,6,76371.64,3,4,4,344,Standard
C026718,5,7,134012.97,5,4,5,545,Loyal Customers
C026719,16,5,70267.09,4,3,3,433,Loyal Customers
C026720,21,7,73924.35,3,4,3,343,Standard
C026721,15,8,99235.59000000001,4,5,4,454,Loyal Customers
C026722,67,5,144512.35,1,3,5,135,At Risk
C026723,18,3,21507.96,4,2,1,421,Loyal Customers
C026724,2,8,115456.48,5,5,5,555,Champions
C026725,206,3,32777.01,1,2,2,122,At Risk
C026726,30,6,63328.1,2,4,3,243,Standard
C026727,2,8,70257.25,5,5,3,553,Loyal Customers
C026728,121,5,101308.59,1,3,4,134,At Risk
C026729,21,6,63348.51,3,4,3,343,Standard
C026730,80,5,62554.33,1,3,3,133,At Risk
C026731,29,4,25170.64,2,2,2,222,Standard
C026732,31,8,61981.33,2,5,3,253,Standard
C026733,20,5,78675.04999999999,3,3,4,334,Standard
C026734,28,6,102106.02,2,4,4,244,Standard
C026735,18,7,123536.2,4,4,5,445,Loyal Customers
C026736,65,8,112164.78,1,5,4,154,At Risk
C026737,16,7,111262.05,4,4,4,444,Loyal Customers
C026738,15,6,75967.26999999999,4,4,4,444,Loyal Customers
C026739,61,2,28059.62,1,1,2,112,At Risk
C026740,19,8,130998.95,3,5,5,355,Standard
C026741,385,3,27237.54,1,2,2,122,At Risk
C026742,11,5,90021.38,4,3,4,434,Loyal Customers
C026743,7,3,16894.989999999998,5,2,1,521,Loyal Customers
C026744,13,6,60322.3,4,4,3,443,Loyal Customers
C026745,20,8,74995.05,3,5,4,354,Standard
C026746,15,4,46092.409999999996,4,2,2,422,Loyal Customers
C026747,278,2,34113.01,1,1,2,112,At Risk
C026748,14,5,42400.77,4,3,2,432,Loyal Customers
C026749,5,9,108673.57,5,5,4,554,Loyal Customers
C026750,8,5,97340.01,5,3,4,534,Loyal Customers
C026751,15,4,42159.78,4,2,2,422,Loyal Customers
C026752,27,6,24207.559999999998,2,4,2,242,Standard
C026753,71,4,51387.560000000005,1,2,3,123,At Risk
C026754,20,8,77992.85,3,5,4,354,Standard
C026755,20,9,65897.12000000001,3,5,3,353,Standard
C026756,128,3,49708.84,1,2,3,123,At Risk
C026757,2,5,29476.28,5,3,2,532,Loyal Customers
C026758,51,5,83944.70999999999,2,3,4,234,Standard
C026759,52,4,39127.86,2,2,2,222,Standard
C026760,385,3,70585.88,1,2,3,123,At Risk
C026761,3,9,128783.87,5,5,5,555,Champions
C026762,20,6,57209.05,3,4,3,343,Standard
C026763,34,6,190734.3,2,4,5,245,Standard
C026764,82,3,24664.21,1,2,2,122,At Risk
C026765,11,5,96881.23,4,3,4,434,Loyal Customers
C026766,8,6,43784.37,5,4,2,542,Loyal Customers
C026767,100,4,42967.97000000001,1,2,2,122,At Risk
C026768,4,5,88290.12,5,3,4,534,Loyal Customers
C026769,2,8,122753.04000000001,5,5,5,555,Champions
C026770,118,3,25377.73,1,2,2,122,At Risk
C026771,7,5,68312.91,5,3,3,533,Loyal Customers
C026772,9,4,5074.92,5,2,1,521,Loyal Customers
C026773,51,5,79639.49,2,3,4,234,Standard
C026774,2,7,147311.08,5,4,5,545,Loyal Customers
C026775,109,6,94723.98000000001,1,4,4,144,At Risk
C026776,3,6,112068.65,5,4,4,544,Loyal Customers
C026777,10,5,69655.31,4,3,3,433,Loyal Customers
C026778,51,4,7542.200000000001,2,2,1,221,Standard
C026779,11,6,66768.29000000001,4,4,3,443,Loyal Customers
C026780,17,8,169485.85,4,5,5,455,Loyal Customers
C026781,29,5,66935.42,2,3,3,233,Standard
C026782,24,8,161067.38,3,5,5,355,Standard
C026783,106,2,30093.32,1,1,2,112,At Risk
C026784,100,3,51306.420000000006,1,2,3,123,At Risk
C026785,20,8,97074.14,3,5,4,354,Standard
C026786,20,10,121420.36,3,5,5,355,Standard
C026787,26,8,131692.99,3,5,5,355,Standard
C026788,119,1,153.81,1,1,1,111,At Risk
C026789,13,11,97208.79000000001,4,5,4,454,Loyal Customers
C026790,29,8,124253.62,2,5,5,255,Standard
C026791,22,3,28787.850000000002,3,2,2,322,Standard
C026792,31,7,52014.740000000005,2,4,3,243,Standard
C026793,44,7,66436.18000000001,2,4,3,243,Standard
C026794,18,7,85663.70999999999,4,4,4,444,Loyal Customers
C026795,18,7,31427.33,4,4,2,442,Loyal Customers
C026796,9,7,80174.28,5,4,4,544,Loyal Customers
C026797,148,7,100148.84,1,4,4,144,At Risk
C026798,38,4,44129.46,2,2,2,222,Standard
C026799,54,5,95946.98999999999,2,3,4,234,Standard
C026800,21,5,23168.170000000002,3,3,2,332,Standard
C026801,95,4,61690.200000000004,1,2,3,123,At Risk
C026802,63,3,36749.26,1,2,2,122,At Risk
C026803,5,9,114126.48,5,5,4,554,Loyal Customers
C026804,51,8,58028.97,2,5,3,253,Standard
C026805,1,8,140554.22,5,5,5,555,Champions
C026806,2,8,66655.99,5,5,3,553,Loyal Customers
C026807,27,6,46842.79,2,4,3,243,Standard
C026808,21,3,61720.18,3,2,3,323,Standard
C026809,10,6,93204.64000000001,4,4,4,444,Loyal Customers
C026810,31,4,63971.17,2,2,3,223,Standard
C026811,24,7,120062.95999999999,3,4,5,345,Standard
C026812,14,4,48252.149999999994,4,2,3,423,Loyal Customers
C026814,77,5,63499.43,1,3,3,133,At Risk
C026815,14,7,123233.26999999999,4,4,5,445,Loyal Customers
C026816,11,7,65600.40000000001,4,4,3,443,Loyal Customers
C026817,42,6,66082.58,2,4,3,243,Standard
C026818,5,4,51181.490000000005,5,2,3,523,Loyal Customers
C026819,20,2,6320.6,3,1,1,311,Standard
C026820,8,7,89409.59,5,4,4,544,Loyal Customers
C026821,107,4,36113.28,1,2,2,122,At Risk
C026822,241,1,16181.46,1,1,1,111,At Risk
C026823,29,7,71961.83,2,4,3,243,Standard
C026824,336,2,1279.68,1,1,1,111,At Risk
C026825,181,4,13216.27,1,2,1,121,At Risk
C026826,27,9,96801.11,2,5,4,254,Standard
C026827,17,5,123179.56999999999,4,3,5,435,Loyal Customers
C026828,24,7,83070.69,3,4,4,344,Standard
C026829,149,4,46397.83,1,2,2,122,At Risk
C026830,7,4,53288.96,5,2,3,523,Loyal Customers
C026831,20,6,48185.79,3,4,3,343,Standard
C026832,45,6,109538.03,2,4,4,244,Standard
C026833,10,6,179973.23,4,4,5,445,Loyal Customers
C026834,20,9,121849.7,3,5,5,355,Standard
C026835,10,5,61135.71000000001,4,3,3,433,Loyal Customers
C026836,237,1,5791.67,1,1,1,111,At Risk
C026837,1,8,133265.94,5,5,5,555,Champions
C026838,26,3,9528.23,3,2,1,321,Standard
C026839,20,10,135563.29,3,5,5,355,Standard
C026840,6,6,163153.84000000003,5,4,5,545,Loyal Customers
C026841,2,7,41112.9,5,4,2,542,Loyal Customers
C026842,5,4,35792.8,5,2,2,522,Loyal Customers
C026843,20,6,70653.81,3,4,3,343,Standard
C026844,7,2,32902.06,5,1,2,512,Loyal Customers
C026845,1,2,17546.109999999997,5,1,1,511,Loyal Customers
C026846,31,7,78635.0,2,4,4,244,Standard
C026847,95,8,120235.63,1,5,5,155,At Risk
C026848,4,4,49540.95,5,2,3,523,Loyal Customers
C026849,9,8,50211.17,5,5,3,553,Loyal Customers
C026850,13,8,94460.24,4,5,4,454,Loyal Customers
C026851,20,8,51264.520000000004,3,5,3,353,Standard
C026852,248,3,22395.530000000002,1,2,2,122,At Risk
C026853,20,7,34874.05,3,4,2,342,Standard
C026854,28,7,172799.44000000003,2,4,5,245,Standard
C026855,72,4,69373.11,1,2,3,123,At Risk
C026856,58,5,54058.07,2,3,3,233,Standard
C026857,12,7,168209.58,4,4,5,445,Loyal Customers
C026858,23,6,56184.21,3,4,3,343,Standard
C026859,14,7,28730.159999999996,4,4,2,442,Loyal Customers
C026860,60,4,17766.29,1,2,1,121,At Risk
C026861,20,7,131199.78,3,4,5,345,Standard
C026862,14,6,125290.20999999999,4,4,5,445,Loyal Customers
C026863,10,4,58029.19,4,2,3,423,Loyal Customers
C026864,20,9,192205.62,3,5,5,355,Standard
C026865,10,6,51525.34,4,4,3,443,Loyal Customers
C026866,64,4,67567.53,1,2,3,123,At Risk
C026867,13,5,110037.29000000001,4,3,4,434,Loyal Customers
C026868,23,5,56808.89,3,3,3,333,Standard
C026869,25,10,250446.24,3,5,5,355,Standard
C026870,20,8,130290.3,3,5,5,355,Standard
C026871,7,11,155656.78,5,5,5,555,Champions
C026872,290,2,36027.68,1,1,2,112,At Risk
C026873,20,4,75101.55,3,2,4,324,Standard
C026874,58,4,67366.01,2,2,3,223,Standard
C026875,103,5,93100.03,1,3,4,134,At Risk
C026876,20,5,81476.12,3,3,4,334,Standard
C026877,43,6,70181.6,2,4,3,243,Standard
C026878,100,4,125626.05999999998,1,2,5,125,At Risk
C026879,212,2,45734.46,1,1,2,112,At Risk
C026880,110,5,95324.06,1,3,4,134,At Risk
C026881,29,5,104259.35,2,3,4,234,Standard
C026882,16,3,48334.03,4,2,3,423,Loyal Customers
C026883,21,5,56144.03,3,3,3,333,Standard
C026884,126,6,22277.15,1,4,2,142,At Risk
C026885,4,5,68522.29,5,3,3,533,Loyal Customers
C026886,30,3,66664.84,2,2,3,223,Standard
C026887,9,7,64978.66,5,4,3,543,Loyal Customers
C026888,30,1,66611.63,2,1,3,213,Standard
C026889,10,6,65957.1,4,4,3,443,Loyal Customers
C026890,84,3,60243.7,1,2,3,123,At Risk
C026891,325,3,31373.27,1,2,2,122,At Risk
C026892,114,4,151515.6,1,2,5,125,At Risk
C026893,61,3,27061.53,1,2,2,122,At Risk
C026894,19,4,62722.1,3,2,3,323,Standard
C026895,42,8,112818.2,2,5,4,254,Standard
C026896,10,4,103424.18000000001,4,2,4,424,Loyal Customers
C026897,19,4,40121.39,3,2,2,322,Standard
C026898,5,8,77591.44,5,5,4,554,Loyal Customers
C026899,6,8,123237.81,5,5,5,555,Champions
C026900,26,5,83549.27,3,3,4,334,Standard
C026901,2,5,116224.31,5,3,5,535,Loyal Customers
C026902,279,3,18681.91,1,2,1,121,At Risk
C026903,18,4,32906.72,4,2,2,422,Loyal Customers
C026904,7,8,47910.32,5,5,3,553,Loyal Customers
C026905,113,6,140214.99,1,4,5,145,At Risk
C026906,20,5,44255.479999999996,3,3,2,332,Standard
C026907,10,7,92036.51999999999,4,4,4,444,Loyal Customers
C026908,6,1,22889.6,5,1,2,512,Loyal Customers
C026909,20,5,134165.22,3,3,5,335,Standard
C026910,59,7,91059.02,1,4,4,144,At Risk
C026911,20,9,184299.22999999998,3,5,5,355,Standard
C026912,6,8,95707.57,5,5,4,554,Loyal Customers
C026913,31,2,3845.05,2,1,1,211,Standard
C026914,269,1,24837.43,1,1,2,112,At Risk
C026915,51,3,23914.26,2,2,2,222,Standard
C026916,3,9,82958.85,5,5,4,554,Loyal Customers
C026917,20,5,77422.23,3,3,4,334,Standard
C026918,4,8,56727.4,5,5,3,553,Loyal Customers
C026919,80,7,204586.22,1,4,5,145,At Risk
C026920,81,3,26716.17,1,2,2,122,At Risk
C026921,31,5,50537.96,2,3,3,233,Standard
C026922,2,6,70471.58,5,4,3,543,Loyal Customers
C026923,6,6,60691.659999999996,5,4,3,543,Loyal Customers
C026924,4,4,49655.6,5,2,3,523,Loyal Customers
C026925,4,5,45994.07,5,3,2,532,Loyal Customers
C026926,27,4,66973.32,2,2,3,223,Standard
C026927,20,6,94809.79999999999,3,4,4,344,Standard
C026928,7,7,124416.97,5,4,5,545,Loyal Customers
C026929,80,2,12107.759999999998,1,1,1,111,At Risk
C026930,3,3,33599.55,5,2,2,522,Loyal Customers
C026931,20,7,87186.98999999999,3,4,4,344,Standard
C026932,7,4,16240.569999999998,5,2,1,521,Loyal Customers
C026933,29,6,103464.09,2,4,4,244,Standard
C026934,20,6,38826.4,3,4,2,342,Standard
C026935,7,6,55180.21000000001,5,4,3,543,Loyal Customers
C026936,3,5,31424.33,5,3,2,532,Loyal Customers
C026937,46,7,121560.98000000001,2,4,5,245,Standard
C026938,51,3,17105.64,2,2,1,221,Standard
C026939,20,7,99111.70999999999,3,4,4,344,Standard
C026940,20,7,74739.31,3,4,3,343,Standard
C026941,20,7,23814.489999999998,3,4,2,342,Standard
C026942,52,6,89662.09,2,4,4,244,Standard
C026943,17,6,95647.13,4,4,4,444,Loyal Customers
C026944,20,9,108200.17,3,5,4,354,Standard
C026945,20,6,44459.96,3,4,2,342,Standard
C026946,130,6,113680.64,1,4,4,144,At Risk
C026947,10,5,79344.99,4,3,4,434,Loyal Customers
C026948,3,5,55139.60999999999,5,3,3,533,Loyal Customers
C026949,20,5,5935.0,3,3,1,331,Standard
C026950,3,9,115876.79999999999,5,5,5,555,Champions
C026951,54,8,112420.65,2,5,4,254,Standard
C026952,17,6,123968.07999999999,4,4,5,445,Loyal Customers
C026953,20,6,81933.06999999999,3,4,4,344,Standard
C026954,46,4,34481.04,2,2,2,222,Standard
C026955,80,2,58456.100000000006,1,1,3,113,At Risk
C026956,4,4,7795.65,5,2,1,521,Loyal Customers
C026957,24,8,98195.23,3,5,4,354,Standard
C026958,17,2,6843.29,4,1,1,411,Loyal Customers
C026959,54,6,44835.97,2,4,2,242,Standard
C026960,15,7,83215.12,4,4,4,444,Loyal Customers
C026961,15,4,27767.34,4,2,2,422,Loyal Customers
C026962,37,7,41313.75,2,4,2,242,Standard
C026963,5,9,113132.09,5,5,4,554,Loyal Customers
C026964,13,7,68043.44,4,4,3,443,Loyal Customers
C026965,9,6,42361.72,5,4,2,542,Loyal Customers
C026966,111,3,13316.42,1,2,1,121,At Risk
C026967,2,9,185336.46000000002,5,5,5,555,Champions
C026968,14,5,68893.1,4,3,3,433,Loyal Customers
C026969,16,7,113886.13,4,4,4,444,Loyal Customers
C026970,118,4,127397.62,1,2,5,125,At Risk
C026971,7,5,68155.11,5,3,3,533,Loyal Customers
C026972,2,6,139250.80000000002,5,4,5,545,Loyal Customers
C026973,11,6,71144.0,4,4,3,443,Loyal Customers
C026974,17,4,40519.36,4,2,2,422,Loyal Customers
C026975,114,2,8283.86,1,1,1,111,At Risk
C026976,46,6,118006.42,2,4,5,245,Standard
C026977,3,6,72392.18000000001,5,4,3,543,Loyal Customers
C026978,51,5,86268.13,2,3,4,234,Standard
C026979,10,5,19324.760000000002,4,3,1,431,Loyal Customers
C026980,87,5,48033.62,1,3,3,133,At Risk
C026981,11,8,126408.47000000002,4,5,5,455,Loyal Customers
C026982,85,8,160965.22,1,5,5,155,At Risk
C026983,240,4,37874.12,1,2,2,122,At Risk
C026984,24,4,29925.23,3,2,2,322,Standard
C026985,5,7,117094.09,5,4,5,545,Loyal Customers
C026986,14,5,22889.3,4,3,2,432,Loyal Customers
C026987,12,6,52015.6,4,4,3,443,Loyal Customers
C026988,6,5,62509.54,5,3,3,533,Loyal Customers
C026989,23,8,171635.81,3,5,5,355,Standard
C026990,1,6,48604.72,5,4,3,543,Loyal Customers
C026991,407,1,39613.86,1,1,2,112,At Risk
C026992,12,5,123430.61,4,3,5,435,Loyal Customers
C026993,20,4,33829.46,3,2,2,322,Standard
C026994,33,7,67683.22,2,4,3,243,Standard
C026995,212,5,85834.91,1,3,4,134,At Risk
C026996,22,7,203884.28,3,4,5,345,Standard
C026997,2,5,111587.95999999999,5,3,4,534,Loyal Customers
C026998,56,4,43736.61,2,2,2,222,Standard
C026999,74,6,41013.94,1,4,2,142,At Risk
C027000,51,3,46842.91,2,2,3,223,Standard
C027001,4,8,67606.68,5,5,3,553,Loyal Customers
C027002,80,2,22140.58,1,1,2,112,At Risk
C027003,10,3,47835.43,4,2,3,423,Loyal Customers
C027004,51,5,54359.97,2,3,3,233,Standard
C027005,60,7,73974.83,1,4,3,143,At Risk
C027006,32,10,59805.25,2,5,3,253,Standard
C027007,36,4,92217.66,2,2,4,224,Standard
C027008,15,9,88189.45999999999,4,5,4,454,Loyal Customers
C027009,323,1,7706.59,1,1,1,111,At Risk
C027010,6,4,56628.68,5,2,3,523,Loyal Customers
C027011,20,4,88962.45000000001,3,2,4,324,Standard
C027012,20,5,80560.58,3,3,4,334,Standard
C027013,114,5,43797.78,1,3,2,132,At Risk
C027014,22,5,107532.67,3,3,4,334,Standard
C027015,91,6,36192.14,1,4,2,142,At Risk
C027016,18,9,136543.47,4,5,5,455,Loyal Customers
C027017,4,6,116813.92,5,4,5,545,Loyal Customers
C027018,98,4,50116.41,1,2,3,123,At Risk
C027019,29,5,84902.17,2,3,4,234,Standard
C027020,6,6,56589.380000000005,5,4,3,543,Loyal Customers
C027021,100,2,18873.19,1,1,1,111,At Risk
C027022,7,6,124344.66,5,4,5,545,Loyal Customers
C027023,8,3,24839.21,5,2,2,522,Loyal Customers
C027024,10,6,116922.12,4,4,5,445,Loyal Customers
C027025,416,2,29378.64,1,1,2,112,At Risk
C027026,47,7,154176.89,2,4,5,245,Standard
C027027,15,4,95786.66,4,2,4,424,Loyal Customers
C027028,6,5,66098.25,5,3,3,533,Loyal Customers
C027029,6,4,73358.67,5,2,3,523,Loyal Customers
C027030,11,2,37521.15,4,1,2,412,Loyal Customers
C027031,20,9,88075.59,3,5,4,354,Standard
C027032,28,6,32940.27,2,4,2,242,Standard
C027033,30,8,147043.01,2,5,5,255,Standard
C027034,15,6,77754.28,4,4,4,444,Loyal Customers
C027035,3,4,38634.77,5,2,2,522,Loyal Customers
C027036,7,6,90084.6,5,4,4,544,Loyal Customers
